,address1,address2,city,zip,country,phone,fax,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,enterpriseToRevenue,52WeekChange,SandP52WeekChange,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,totalDebt,totalRevenue,revenuePerShare,returnOnAssets,returnOnEquity,operatingCashflow,revenueGrowth,operatingMargins,financialCurrency,trailingPegRatio
0,Menara BTPN,"Lantai 46 Jl. Dr. Ide Anak Agung Gde Agung Kav. 5.5 – 5.6, South Jakarta",Jakarta,12950,Indonesia,62 21 509 27460,62 21 509 27479,https://www.jago.com,Banks - Regional,banks-regional,Banks - Regional,Financial Services,financial-services,Financial Services,"PT Bank Jago Tbk provides various banking products and services for small and medium enterprises in Indonesia. The company accepts current and savings accounts, and time deposits, as well as Mudharabah deposits; and offers working capital credit, investment credit, consumer credit, multipurpose credit, and working capital financing with murabahah bil wakalah contract, as well as provides bank guarantees. It also offers bill payment, remittance/RTGS/SKN, inter-cities warkat invoices, in-city warkat invoices  clearing, ATM, and customer fund account services, as well as debit cards. The company was formerly known as PT Bank Artos Indonesia Tbk and changed its name to PT Bank Jago Tbk in June 2020. PT Bank Jago Tbk was founded in 1992 and is headquartered in Jakarta, Indonesia.","[{'maxAge': 1, 'name': 'Mr. Arief Harris Tandjung', 'age': 54, 'title': 'Sharia Business Unit Director & President Director', 'yearBorn': 1969, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. -  Tanpanjana', 'title': 'Head of Finance', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Thane Jerrold T. Go', 'age': 42, 'title': 'Head of Operations', 'yearBorn': 1981, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Maya  Kartika', 'age': 57, 'title': 'Member of the Board of Management', 'yearBorn': 1966, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Vincent C. Soegijanto', 'age': 50, 'title': 'Member of the Board of Management', 'yearBorn': 1973, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Tjit Siat Fun', 'age': 53, 'title': 'Corporate Secretary, Compliance Director, Interim Head of Corporate Communication & Director', 'yearBorn': 1970, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Deisy  Christina', 'title': 'Head of Corporate Legal & Litigation', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Cedric  Dias', 'title': 'Chief Marketing Officer', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Pratomo  Soedarsono', 'age': 46, 'title': 'Head of People & Culture', 'yearBorn': 1977, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Bambang  Setiawan S.E., SE', 'age': 63, 'title': 'Head of Remedial & Asset Management Unit', 'yearBorn': 1960, 'exercisedValue': 0, 'unexercisedValue': 0}]",86400,2,2120.0,2120.0,2120.0,2190.0,2120.0,2120.0,2120.0,2190.0,1.902,407.54715,73.022316,17760800,17760800,14620703,10645516,10645516,2650.0,1590.0,29929391521792,1530.0,3860.0,21.994146,2736.8,2650.3,IDR,25887347048448,0.053179998,3837072750,13856199680,0.63870996,0.10233,14167600128,603.106,3.5814598,1703980800,1735603200,1703980800,72362000384,5.3,29.58,19.024,0.01435411,0.2160933,JKT,EQUITY,ARTO.JK,ARTO.JK,Bank Jago Tbk.,PT Bank Jago Tbk,1452564000,Asia/Jakarta,WIB,4611f4ea-c134-39a6-a6e2-c8f8298bc5f8,finmb_319764073,25200000,2160.0,4500.0,1740.0,3029.4,3041.5,2.5,buy,12,3637114044416,262.489,149211004928,1360788979712,98.164,0.00378,0.00871,-1893348016128,0.359,0.064899996,IDR,
