,address1,address2,city,zip,country,phone,fax,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,totalDebt,totalRevenue,revenuePerShare,returnOnAssets,returnOnEquity,operatingCashflow,earningsGrowth,revenueGrowth,operatingMargins,financialCurrency,trailingPegRatio
0,Gedung Grha BNI,Jl. Jenderal Sudirman Kav. 1,Jakarta Pusat,10220,Indonesia,62 21 251 1946,62 21 251 1961,https://www.bni.co.id,Banks - Regional,banks-regional,Banks - Regional,Financial Services,financial-services,Financial Services,"PT Bank Negara Indonesia (Persero) Tbk, together with its subsidiaries, provides various banking products and services in Indonesia, New York, Europe, and Asia. It operates through, Corporate & International Banking, Institutional Banking, Enterprise & commercial Banking, Consumer Banking, Treasury, Head Offices, and Subsidiaries segments. The company offers savings account, savings plan and FIPF, loans, credit cards, simulation services, and others; and business banking, funding, lending, international trade financing, financial institution products, smart remittances, foreign direct investment, treasury products, and Solusi wholesale services, as well as services for micro small and medium enterprises. It also provides e-banking services, that includes ATM, phone banking, SMS notification, SMS banking, mobile banking, mobile services, BNI ipay, BNI Smartpay, BNI Agen46, BNI EDC, BNI debit online, internet payment gateway, open digital savings account, and QRIS, as well as wealth management services. In addition, the company offers life insurance, financing, securities, and venture capital services. PT Bank Negara Indonesia (Persero) Tbk was founded in 1946 and is headquartered in Jakarta Pusat, Indonesia.",27386,"[{'maxAge': 1, 'name': 'Mr. Royke  Tumilaar', 'age': 59, 'title': 'President Director & CEO', 'yearBorn': 1964, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Novita Widya Anggraini', 'age': 47, 'title': 'MD of Finance, CFO & Director', 'yearBorn': 1976, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Toto  Prasetio', 'age': 57, 'title': 'MD of Technology & Operations and Director', 'yearBorn': 1966, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Yohan Y. Setio C.F.A.', 'age': 36, 'title': 'Head of Investor Relations Division & Acting Chief of Economist', 'yearBorn': 1987, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Mucharom Hadi Prayitno', 'title': 'MD of Human Capital & Compliance and Director', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. -  Johansyah', 'age': 41, 'title': 'Head of Legal Division', 'yearBorn': 1982, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Arom  Mucharom M.M., S.E.', 'age': 53, 'title': 'Head of Communications Division', 'yearBorn': 1970, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. -  Efrizal', 'age': 52, 'title': 'Head of Sales Division', 'yearBorn': 1971, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Ayu Sari Wulandari', 'age': 53, 'title': 'Head of Data & Analytics Management Division', 'yearBorn': 1970, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Dhias  Widhiyati', 'age': 53, 'title': 'Head of SME Business Division', 'yearBorn': 1970, 'exercisedValue': 0, 'unexercisedValue': 0}]",86400,2,5250.0,5250.0,5250.0,5275.0,5250.0,5250.0,5250.0,5275.0,280.5,0.053400002,1710460800,0.35009998,2.74,0.919,9.443544,7.4374485,57785900,57785900,59608523,111999480,111999480,6300.0,4200.0,197246389846016,4312.5,6250.0,4.065156,5788.0,5179.7,IDR,146680951341056,0.43093,12272761933,578684032,0.67893,0.15759,37931999232,4029.627,1.3152583,1703980800,1735603200,1703980800,0.116,20909475758080,561.23,712.61,0.56,2:1,1696896000,3.023,0.10817945,0.2160933,280.49518,1710460800,JKT,EQUITY,BBNI.JK,BBNI.JK,Bank Negara Indonesia  (Persero,PT Bank Negara Indonesia (Persero) Tbk,1072144800,Asia/Jakarta,WIB,00f27412-b186-39fd-8f0d-300b5ac8e018,finmb_882643,25200000,5300.0,6800.0,5500.0,6441.1,6520.0,1.7,buy,16,107511654907904,2885.692,53992918876160,48521235398656,1302.346,0.01994,0.14313,-27717921669120,0.12,-0.03,0.36615002,IDR,
