Date,Dividends,Stock Splits
2015-05-18 00:00:00+07:00,8.233411,0.0
2016-04-25 00:00:00+07:00,43.336643,0.0
2017-04-10 00:00:00+07:00,47.66742,0.0
2018-03-08 00:00:00+07:00,53.517273,0.0
2019-03-12 00:00:00+07:00,65.8386,0.0
2020-03-17 00:00:00+07:00,82.44542,0.0
2021-03-02 00:00:00+07:00,172.9022,0.0
2022-03-10 00:00:00+07:00,402.0807,1.744113
2023-03-07 00:00:00+07:00,241.618,0.0
2024-03-14 00:00:00+07:00,209.3038,0.0
